trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
"317","07:28:57","07:29:17","8109","2","Gungahlin Place","0","0","1"
"317","07:30:33","07:30:53","8107","3","Gungahlin Place","0","0","1"
"317","07:32:32","07:32:52","8105","4","Gungahlin Place","0","0","1"
"317","07:34:30","07:34:30","8100","5","Gungahlin Place","1","0","1"
"468","07:40:00","07:40:00","8100","1","Alinga Street","0","1","1"
"468","07:41:44","07:42:04","8104","2","Alinga Street","0","0","1"
"468","07:43:34","07:43:54","8106","3","Alinga Street","0","0","1"
"468","07:45:10","07:45:30","8108","4","Alinga Street","0","0","1"
"468","07:47:02","07:47:22","8110","5","Alinga Street","0","0","1"
"468","07:51:04","07:51:24","8114","6","Alinga Street","0","0","1"
"468","07:53:20","07:53:40","8116","7","Alinga Street","0","0","1"
"468","07:55:29","07:55:49","8118","8","Alinga Street","0","0","1"
"468","07:57:19","07:57:39","8120","9","Alinga Street","0","0","1"
"468","07:59:19","07:59:39","8122","10","Alinga Street","0","0","1"
"468","08:00:49","08:01:09","8124","11","Alinga Street","0","0","1"
"468","08:02:38","08:02:58","8126","12","Alinga Street","0","0","1"
"468","08:04:35","08:04:35","8129","13","Alinga Street","1","0","1"
"332","08:10:00","08:10:00","8129","1","Gungahlin Place","0","1","1"
"332","08:11:54","08:12:14","8127","2","Gungahlin Place","0","0","1"
"332","08:13:19","08:13:39","8125","3","Gungahlin Place","0","0","1"
"332","08:14:35","08:14:55","8123","4","Gungahlin Place","0","0","1"
"332","08:16:29","08:16:49","8121","5","Gungahlin Place","0","0","1"
"332","08:18:26","08:18:46","8119","6","Gungahlin Place","0","0","1"
"332","08:20:30","08:20:50","8117","7","Gungahlin Place","0","0","1"
"332","08:22:45","08:23:05","8115","8","Gungahlin Place","0","0","1"
"332","08:26:53","08:27:13","8111","9","Gungahlin Place","0","0","1"
"332","08:29:02","08:29:22","8109","10","Gungahlin Place","0","0","1"
"332","08:30:38","08:30:58","8107","11","Gungahlin Place","0","0","1"
"332","08:32:37","08:32:57","8105","12","Gungahlin Place","0","0","1"
"332","08:34:35","08:34:35","8100","13","Gungahlin Place","1","0","1"
"480","08:40:00","08:40:00","8100","1","Alinga Street","0","1","1"
"480","08:41:44","08:42:04","8104","2","Alinga Street","0","0","1"
"480","08:43:34","08:43:54","8106","3","Alinga Street","0","0","1"
"480","08:45:10","08:45:30","8108","4","Alinga Street","0","0","1"
"480","08:47:02","08:47:22","8110","5","Alinga Street","0","0","1"
"480","08:51:04","08:51:24","8114","6","Alinga Street","0","0","1"
"480","08:53:20","08:53:40","8116","7","Alinga Street","0","0","1"
"480","08:55:29","08:55:49","8118","8","Alinga Street","0","0","1"
"480","08:57:19","08:57:39","8120","9","Alinga Street","0","0","1"
"480","08:59:19","08:59:39","8122","10","Alinga Street","0","0","1"
"480","09:00:49","09:01:09","8124","11","Alinga Street","0","0","1"
"480","09:02:38","09:02:58","8126","12","Alinga Street","0","0","1"
"480","09:04:35","09:04:35","8129","13","Alinga Street","1","0","1"
"345","09:10:00","09:10:00","8129","1","Gungahlin Place","0","1","1"
"345","09:11:54","09:12:14","8127","2","Gungahlin Place","0","0","1"
"345","09:13:19","09:13:39","8125","3","Gungahlin Place","0","0","1"
"345","09:14:35","09:14:55","8123","4","Gungahlin Place","0","0","1"
"345","09:16:29","09:16:49","8121","5","Gungahlin Place","0","0","1"
"345","09:18:26","09:18:46","8119","6","Gungahlin Place","0","0","1"
"345","09:20:30","09:20:50","8117","7","Gungahlin Place","0","0","1"
"345","09:22:45","09:23:05","8115","8","Gungahlin Place","0","0","1"
"345","09:26:53","09:27:13","8111","9","Gungahlin Place","0","0","1"
"345","09:29:02","09:29:22","8109","10","Gungahlin Place","0","0","1"
"345","09:30:38","09:30:58","8107","11","Gungahlin Place","0","0","1"
"345","09:32:37","09:32:57","8105","12","Gungahlin Place","0","0","1"
"345","09:34:35","09:34:35","8100","13","Gungahlin Place","1","0","1"
"491","09:40:00","09:40:00","8100","1","Alinga Street","0","1","1"
"491","09:41:44","09:42:04","8104","2","Alinga Street","0","0","1"
"491","09:43:34","09:43:54","8106","3","Alinga Street","0","0","1"
"491","09:45:10","09:45:30","8108","4","Alinga Street","0","0","1"
"491","09:47:02","09:47:22","8110","5","Alinga Street","0","0","1"
"491","09:51:04","09:51:24","8114","6","Alinga Street","0","0","1"
"491","09:53:20","09:53:40","8116","7","Alinga Street","0","0","1"
"491","09:55:29","09:55:49","8118","8","Alinga Street","0","0","1"
"491","09:57:19","09:57:39","8120","9","Alinga Street","0","0","1"
"491","09:59:19","09:59:39","8122","10","Alinga Street","0","0","1"
"491","10:00:49","10:01:09","8124","11","Alinga Street","0","0","1"
"491","10:02:38","10:02:58","8126","12","Alinga Street","0","0","1"
"491","10:04:35","10:04:35","8129","13","Alinga Street","1","0","1"
"361","10:10:00","10:10:00","8129","1","Gungahlin Place","0","1","1"
"361","10:11:54","10:12:14","8127","2","Gungahlin Place","0","0","1"
"361","10:13:19","10:13:39","8125","3","Gungahlin Place","0","0","1"
"361","10:14:35","10:14:55","8123","4","Gungahlin Place","0","0","1"
"361","10:16:29","10:16:49","8121","5","Gungahlin Place","0","0","1"
"361","10:18:26","10:18:46","8119","6","Gungahlin Place","0","0","1"
"361","10:20:30","10:20:50","8117","7","Gungahlin Place","0","0","1"
"361","10:22:45","10:23:05","8115","8","Gungahlin Place","0","0","1"
"361","10:26:53","10:27:13","8111","9","Gungahlin Place","0","0","1"
"361","10:29:02","10:29:22","8109","10","Gungahlin Place","0","0","1"
"361","10:30:38","10:30:58","8107","11","Gungahlin Place","0","0","1"
"361","10:32:37","10:32:57","8105","12","Gungahlin Place","0","0","1"
"361","10:34:35","10:34:35","8100","13","Gungahlin Place","1","0","1"
"497","10:40:00","10:40:00","8100","1","Alinga Street","0","1","1"
"497","10:41:44","10:42:04","8104","2","Alinga Street","0","0","1"
"497","10:43:34","10:43:54","8106","3","Alinga Street","0","0","1"
"497","10:45:10","10:45:30","8108","4","Alinga Street","0","0","1"
"497","10:47:02","10:47:22","8110","5","Alinga Street","0","0","1"
"497","10:51:04","10:51:24","8114","6","Alinga Street","0","0","1"
"497","10:53:20","10:53:40","8116","7","Alinga Street","0","0","1"
"497","10:55:29","10:55:49","8118","8","Alinga Street","0","0","1"
"497","10:57:19","10:57:39","8120","9","Alinga Street","0","0","1"
"497","10:59:19","10:59:39","8122","10","Alinga Street","0","0","1"
"497","11:00:49","11:01:09","8124","11","Alinga Street","0","0","1"
"497","11:02:38","11:02:58","8126","12","Alinga Street","0","0","1"
"497","11:04:35","11:04:35","8129","13","Alinga Street","1","0","1"
"367","11:10:00","11:10:00","8129","1","Gungahlin Place","0","1","1"
"367","11:11:54","11:12:14","8127","2","Gungahlin Place","0","0","1"
"367","11:13:19","11:13:39","8125","3","Gungahlin Place","0","0","1"
"367","11:14:35","11:14:55","8123","4","Gungahlin Place","0","0","1"
"367","11:16:29","11:16:49","8121","5","Gungahlin Place","0","0","1"
"367","11:18:26","11:18:46","8119","6","Gungahlin Place","0","0","1"
"367","11:20:30","11:20:50","8117","7","Gungahlin Place","0","0","1"
"367","11:22:45","11:23:05","8115","8","Gungahlin Place","0","0","1"
"367","11:26:53","11:27:13","8111","9","Gungahlin Place","0","0","1"
"367","11:29:02","11:29:22","8109","10","Gungahlin Place","0","0","1"
"367","11:30:38","11:30:58","8107","11","Gungahlin Place","0","0","1"
"367","11:32:37","11:32:57","8105","12","Gungahlin Place","0","0","1"
"367","11:34:35","11:34:35","8100","13","Gungahlin Place","1","0","1"
"503","11:40:00","11:40:00","8100","1","Alinga Street","0","1","1"
"503","11:41:44","11:42:04","8104","2","Alinga Street","0","0","1"
"503","11:43:34","11:43:54","8106","3","Alinga Street","0","0","1"
"503","11:45:10","11:45:30","8108","4","Alinga Street","0","0","1"
"503","11:47:02","11:47:22","8110","5","Alinga Street","0","0","1"
"503","11:51:04","11:51:24","8114","6","Alinga Street","0","0","1"
"503","11:53:20","11:53:40","8116","7","Alinga Street","0","0","1"
"503","11:55:29","11:55:49","8118","8","Alinga Street","0","0","1"
"503","11:57:19","11:57:39","8120","9","Alinga Street","0","0","1"
"503","11:59:19","11:59:39","8122","10","Alinga Street","0","0","1"
"503","12:00:49","12:01:09","8124","11","Alinga Street","0","0","1"
"503","12:02:38","12:02:58","8126","12","Alinga Street","0","0","1"
"503","12:04:35","12:04:35","8129","13","Alinga Street","1","0","1"
"373","12:10:00","12:10:00","8129","1","Gungahlin Place","0","1","1"
"373","12:11:54","12:12:14","8127","2","Gungahlin Place","0","0","1"
"373","12:13:19","12:13:39","8125","3","Gungahlin Place","0","0","1"
"373","12:14:35","12:14:55","8123","4","Gungahlin Place","0","0","1"
"373","12:16:29","12:16:49","8121","5","Gungahlin Place","0","0","1"
"373","12:18:26","12:18:46","8119","6","Gungahlin Place","0","0","1"
"373","12:20:30","12:20:50","8117","7","Gungahlin Place","0","0","1"
"373","12:22:45","12:23:05","8115","8","Gungahlin Place","0","0","1"
"373","12:26:53","12:27:13","8111","9","Gungahlin Place","0","0","1"
"373","12:29:02","12:29:22","8109","10","Gungahlin Place","0","0","1"
"373","12:30:38","12:30:58","8107","11","Gungahlin Place","0","0","1"
"373","12:32:37","12:32:57","8105","12","Gungahlin Place","0","0","1"
"373","12:34:35","12:34:35","8100","13","Gungahlin Place","1","0","1"
"509","12:40:00","12:40:00","8100","1","Alinga Street","0","1","1"
"509","12:41:44","12:42:04","8104","2","Alinga Street","0","0","1"
"509","12:43:34","12:43:54","8106","3","Alinga Street","0","0","1"
"509","12:45:10","12:45:30","8108","4","Alinga Street","0","0","1"
"509","12:47:02","12:47:22","8110","5","Alinga Street","0","0","1"
"509","12:51:04","12:51:24","8114","6","Alinga Street","0","0","1"
"509","12:53:20","12:53:40","8116","7","Alinga Street","0","0","1"
"509","12:55:29","12:55:49","8118","8","Alinga Street","0","0","1"
"509","12:57:19","12:57:39","8120","9","Alinga Street","0","0","1"
"509","12:59:19","12:59:39","8122","10","Alinga Street","0","0","1"
"509","13:00:49","13:01:09","8124","11","Alinga Street","0","0","1"
"509","13:02:38","13:02:58","8126","12","Alinga Street","0","0","1"
"509","13:04:35","13:04:35","8129","13","Alinga Street","1","0","1"
"379","13:10:00","13:10:00","8129","1","Gungahlin Place","0","1","1"
"379","13:11:54","13:12:14","8127","2","Gungahlin Place","0","0","1"
"379","13:13:19","13:13:39","8125","3","Gungahlin Place","0","0","1"
"379","13:14:35","13:14:55","8123","4","Gungahlin Place","0","0","1"
"379","13:16:29","13:16:49","8121","5","Gungahlin Place","0","0","1"
"379","13:18:26","13:18:46","8119","6","Gungahlin Place","0","0","1"
"379","13:20:30","13:20:50","8117","7","Gungahlin Place","0","0","1"
"379","13:22:45","13:23:05","8115","8","Gungahlin Place","0","0","1"
"379","13:26:53","13:27:13","8111","9","Gungahlin Place","0","0","1"
"379","13:29:02","13:29:22","8109","10","Gungahlin Place","0","0","1"
"379","13:30:38","13:30:58","8107","11","Gungahlin Place","0","0","1"
"379","13:32:37","13:32:57","8105","12","Gungahlin Place","0","0","1"
"379","13:34:35","13:34:35","8100","13","Gungahlin Place","1","0","1"
"515","13:40:00","13:40:00","8100","1","Alinga Street","0","1","1"
"515","13:41:44","13:42:04","8104","2","Alinga Street","0","0","1"
"515","13:43:34","13:43:54","8106","3","Alinga Street","0","0","1"
"515","13:45:10","13:45:30","8108","4","Alinga Street","0","0","1"
"515","13:47:02","13:47:22","8110","5","Alinga Street","0","0","1"
"515","13:51:04","13:51:24","8114","6","Alinga Street","0","0","1"
"515","13:53:20","13:53:40","8116","7","Alinga Street","0","0","1"
"515","13:55:29","13:55:49","8118","8","Alinga Street","0","0","1"
"515","13:57:19","13:57:39","8120","9","Alinga Street","0","0","1"
"515","13:59:19","13:59:39","8122","10","Alinga Street","0","0","1"
"515","14:00:49","14:01:09","8124","11","Alinga Street","0","0","1"
"515","14:02:38","14:02:58","8126","12","Alinga Street","0","0","1"
"515","14:04:35","14:04:35","8129","13","Alinga Street","1","0","1"
"385","14:10:00","14:10:00","8129","1","Gungahlin Place","0","1","1"
"385","14:11:54","14:12:14","8127","2","Gungahlin Place","0","0","1"
"385","14:13:19","14:13:39","8125","3","Gungahlin Place","0","0","1"
"385","14:14:35","14:14:55","8123","4","Gungahlin Place","0","0","1"
"385","14:16:29","14:16:49","8121","5","Gungahlin Place","0","0","1"
"385","14:18:26","14:18:46","8119","6","Gungahlin Place","0","0","1"
"385","14:20:30","14:20:50","8117","7","Gungahlin Place","0","0","1"
"385","14:22:45","14:23:05","8115","8","Gungahlin Place","0","0","1"
"385","14:26:53","14:27:13","8111","9","Gungahlin Place","0","0","1"
"385","14:29:02","14:29:22","8109","10","Gungahlin Place","0","0","1"
"385","14:30:38","14:30:58","8107","11","Gungahlin Place","0","0","1"
"385","14:32:37","14:32:57","8105","12","Gungahlin Place","0","0","1"
"385","14:34:35","14:34:35","8100","13","Gungahlin Place","1","0","1"
"523","14:40:00","14:40:00","8100","1","Alinga Street","0","1","1"
"523","14:41:44","14:42:04","8104","2","Alinga Street","0","0","1"
"523","14:43:34","14:43:54","8106","3","Alinga Street","0","0","1"
"523","14:45:10","14:45:30","8108","4","Alinga Street","0","0","1"
"523","14:47:02","14:47:22","8110","5","Alinga Street","0","0","1"
"523","14:51:04","14:51:24","8114","6","Alinga Street","0","0","1"
"523","14:53:20","14:53:40","8116","7","Alinga Street","0","0","1"
"523","14:55:29","14:55:49","8118","8","Alinga Street","0","0","1"
"523","14:57:19","14:57:39","8120","9","Alinga Street","0","0","1"
"523","14:59:19","14:59:39","8122","10","Alinga Street","0","0","1"
"523","15:00:49","15:01:09","8124","11","Alinga Street","0","0","1"
"523","15:02:38","15:02:58","8126","12","Alinga Street","0","0","1"
"523","15:04:35","15:04:35","8129","13","Alinga Street","1","0","1"
"392","15:12:00","15:12:00","8129","1","Gungahlin Place","0","1","1"
"392","15:13:54","15:14:14","8127","2","Gungahlin Place","0","0","1"
"392","15:15:19","15:15:39","8125","3","Gungahlin Place","0","0","1"
"392","15:16:35","15:16:55","8123","4","Gungahlin Place","0","0","1"
"392","15:18:29","15:18:49","8121","5","Gungahlin Place","0","0","1"
"392","15:20:26","15:20:46","8119","6","Gungahlin Place","0","0","1"
"392","15:22:30","15:22:50","8117","7","Gungahlin Place","0","0","1"
"392","15:24:45","15:25:05","8115","8","Gungahlin Place","0","0","1"
"392","15:28:53","15:29:13","8111","9","Gungahlin Place","0","0","1"
"392","15:31:02","15:31:22","8109","10","Gungahlin Place","0","0","1"
"392","15:32:38","15:32:58","8107","11","Gungahlin Place","0","0","1"
"392","15:34:37","15:34:57","8105","12","Gungahlin Place","0","0","1"
"392","15:36:35","15:36:35","8100","13","Gungahlin Place","1","0","1"
"536","15:42:00","15:42:00","8100","1","Alinga Street","0","1","1"
"536","15:43:44","15:44:04","8104","2","Alinga Street","0","0","1"
"536","15:45:34","15:45:54","8106","3","Alinga Street","0","0","1"
"536","15:47:10","15:47:30","8108","4","Alinga Street","0","0","1"
"536","15:49:02","15:49:22","8110","5","Alinga Street","0","0","1"
"536","15:53:04","15:53:24","8114","6","Alinga Street","0","0","1"
"536","15:55:20","15:55:40","8116","7","Alinga Street","0","0","1"
"536","15:57:29","15:57:49","8118","8","Alinga Street","0","0","1"
"536","15:59:19","15:59:39","8120","9","Alinga Street","0","0","1"
"536","16:01:19","16:01:39","8122","10","Alinga Street","0","0","1"
"536","16:02:49","16:03:09","8124","11","Alinga Street","0","0","1"
"536","16:04:38","16:04:58","8126","12","Alinga Street","0","0","1"
"536","16:06:35","16:06:35","8129","13","Alinga Street","1","0","1"
"402","16:12:00","16:12:00","8129","1","Gungahlin Place","0","1","1"
"402","16:13:54","16:14:14","8127","2","Gungahlin Place","0","0","1"
"402","16:15:19","16:15:39","8125","3","Gungahlin Place","0","0","1"
"402","16:16:35","16:16:55","8123","4","Gungahlin Place","0","0","1"
"402","16:18:29","16:18:49","8121","5","Gungahlin Place","0","0","1"
"402","16:20:26","16:20:46","8119","6","Gungahlin Place","0","0","1"
"402","16:22:30","16:22:50","8117","7","Gungahlin Place","0","0","1"
"402","16:24:45","16:25:05","8115","8","Gungahlin Place","0","0","1"
"402","16:28:53","16:29:13","8111","9","Gungahlin Place","0","0","1"
"402","16:31:02","16:31:22","8109","10","Gungahlin Place","0","0","1"
"402","16:32:38","16:32:58","8107","11","Gungahlin Place","0","0","1"
"402","16:34:37","16:34:57","8105","12","Gungahlin Place","0","0","1"
"402","16:36:35","16:36:35","8100","13","Gungahlin Place","1","0","1"
"546","16:42:00","16:42:00","8100","1","Alinga Street","0","1","1"
"546","16:43:44","16:44:04","8104","2","Alinga Street","0","0","1"
"546","16:45:34","16:45:54","8106","3","Alinga Street","0","0","1"
"546","16:47:10","16:47:30","8108","4","Alinga Street","0","0","1"
"546","16:49:02","16:49:22","8110","5","Alinga Street","0","0","1"
"546","16:53:04","16:53:24","8114","6","Alinga Street","0","0","1"
"546","16:55:20","16:55:40","8116","7","Alinga Street","0","0","1"
"546","16:57:29","16:57:49","8118","8","Alinga Street","0","0","1"
"546","16:59:19","16:59:39","8120","9","Alinga Street","0","0","1"
"546","17:01:19","17:01:39","8122","10","Alinga Street","0","0","1"
"546","17:02:49","17:03:09","8124","11","Alinga Street","0","0","1"
"546","17:04:38","17:04:58","8126","12","Alinga Street","0","0","1"
"546","17:06:35","17:06:35","8129","13","Alinga Street","1","0","1"
"412","17:12:00","17:12:00","8129","1","Gungahlin Place","0","1","1"
"412","17:13:54","17:14:14","8127","2","Gungahlin Place","0","0","1"
"412","17:15:19","17:15:39","8125","3","Gungahlin Place","0","0","1"
"412","17:16:35","17:16:55","8123","4","Gungahlin Place","0","0","1"
"412","17:18:29","17:18:49","8121","5","Gungahlin Place","0","0","1"
"412","17:20:26","17:20:46","8119","6","Gungahlin Place","0","0","1"
"412","17:22:30","17:22:50","8117","7","Gungahlin Place","0","0","1"
"412","17:24:45","17:25:05","8115","8","Gungahlin Place","0","0","1"
"412","17:28:53","17:29:13","8111","9","Gungahlin Place","0","0","1"
"412","17:31:02","17:31:22","8109","10","Gungahlin Place","0","0","1"
"412","17:32:38","17:32:58","8107","11","Gungahlin Place","0","0","1"
"412","17:34:37","17:34:57","8105","12","Gungahlin Place","0","0","1"
"412","17:36:35","17:36:35","8100","13","Gungahlin Place","1","0","1"
"556","17:42:00","17:42:00","8100","1","Alinga Street","0","1","1"
"556","17:43:44","17:44:04","8104","2","Alinga Street","0","0","1"
"556","17:45:34","17:45:54","8106","3","Alinga Street","0","0","1"
"556","17:47:10","17:47:30","8108","4","Alinga Street","0","0","1"
"556","17:49:02","17:49:22","8110","5","Alinga Street","0","0","1"
"556","17:53:04","17:53:24","8114","6","Alinga Street","0","0","1"
"556","17:55:20","17:55:40","8116","7","Alinga Street","0","0","1"
"556","17:57:29","17:57:49","8118","8","Alinga Street","0","0","1"
"556","17:59:19","17:59:39","8120","9","Alinga Street","0","0","1"
"556","18:01:19","18:01:39","8122","10","Alinga Street","0","0","1"
"556","18:02:49","18:03:09","8124","11","Alinga Street","0","0","1"
"556","18:04:38","18:04:58","8126","12","Alinga Street","0","0","1"
"556","18:06:35","18:06:35","8129","13","Alinga Street","1","0","1"
"422","18:12:00","18:12:00","8129","1","Gungahlin Place","0","1","1"
"422","18:13:54","18:14:14","8127","2","Gungahlin Place","0","0","1"
"422","18:15:19","18:15:39","8125","3","Gungahlin Place","0","0","1"
"422","18:16:35","18:16:55","8123","4","Gungahlin Place","0","0","1"
"422","18:18:29","18:18:49","8121","5","Gungahlin Place","0","0","1"
"422","18:20:26","18:20:46","8119","6","Gungahlin Place","0","0","1"
"422","18:22:30","18:22:50","8117","7","Gungahlin Place","0","0","1"
"422","18:24:45","18:25:05","8115","8","Gungahlin Place","0","0","1"
"422","18:28:53","18:29:13","8111","9","Gungahlin Place","0","0","1"
"422","18:31:02","18:31:22","8109","10","Gungahlin Place","0","0","1"
"422","18:32:38","18:32:58","8107","11","Gungahlin Place","0","0","1"
"422","18:34:37","18:34:57","8105","12","Gungahlin Place","0","0","1"
"422","18:36:35","18:36:35","8100","13","Gungahlin Place","1","0","1"
"568","18:40:00","18:40:00","8100","1","Well Station Drive","0","1","1"
"568","18:41:44","18:42:04","8104","2","Well Station Drive","0","0","1"
"568","18:43:34","18:43:54","8106","3","Well Station Drive","0","0","1"
"568","18:45:10","18:45:30","8108","4","Well Station Drive","0","0","1"
"568","18:47:02","18:47:02","8110","5","Well Station Drive","1","0","1"
"321","07:37:13","07:37:13","8111","1","Gungahlin Place","0","1","1"
"321","07:38:57","07:39:17","8109","2","Gungahlin Place","0","0","1"
"321","07:40:33","07:40:53","8107","3","Gungahlin Place","0","0","1"
"321","07:42:32","07:42:52","8105","4","Gungahlin Place","0","0","1"
"321","07:44:30","07:44:30","8100","5","Gungahlin Place","1","0","1"
"470","07:50:00","07:50:00","8100","1","Alinga Street","0","1","1"
"470","07:51:44","07:52:04","8104","2","Alinga Street","0","0","1"
"470","07:53:34","07:53:54","8106","3","Alinga Street","0","0","1"
"470","07:55:10","07:55:30","8108","4","Alinga Street","0","0","1"
"470","07:57:02","07:57:22","8110","5","Alinga Street","0","0","1"
"470","08:01:04","08:01:24","8114","6","Alinga Street","0","0","1"
"470","08:03:20","08:03:40","8116","7","Alinga Street","0","0","1"
"470","08:05:29","08:05:49","8118","8","Alinga Street","0","0","1"
"470","08:07:19","08:07:39","8120","9","Alinga Street","0","0","1"
"470","08:09:19","08:09:39","8122","10","Alinga Street","0","0","1"
"470","08:10:49","08:11:09","8124","11","Alinga Street","0","0","1"
"470","08:12:38","08:12:58","8126","12","Alinga Street","0","0","1"
"470","08:14:35","08:14:35","8129","13","Alinga Street","1","0","1"
"334","08:20:00","08:20:00","8129","1","Gungahlin Place","0","1","1"
"334","08:21:54","08:22:14","8127","2","Gungahlin Place","0","0","1"
"334","08:23:19","08:23:39","8125","3","Gungahlin Place","0","0","1"
"334","08:24:35","08:24:55","8123","4","Gungahlin Place","0","0","1"
"334","08:26:29","08:26:49","8121","5","Gungahlin Place","0","0","1"
"334","08:28:26","08:28:46","8119","6","Gungahlin Place","0","0","1"
"334","08:30:30","08:30:50","8117","7","Gungahlin Place","0","0","1"
"334","08:32:45","08:33:05","8115","8","Gungahlin Place","0","0","1"
"334","08:36:53","08:37:13","8111","9","Gungahlin Place","0","0","1"
"334","08:39:02","08:39:22","8109","10","Gungahlin Place","0","0","1"
"334","08:40:38","08:40:58","8107","11","Gungahlin Place","0","0","1"
"334","08:42:37","08:42:57","8105","12","Gungahlin Place","0","0","1"
"334","08:44:35","08:44:35","8100","13","Gungahlin Place","1","0","1"
"482","08:50:00","08:50:00","8100","1","Alinga Street","0","1","1"
"482","08:51:44","08:52:04","8104","2","Alinga Street","0","0","1"
"482","08:53:34","08:53:54","8106","3","Alinga Street","0","0","1"
"482","08:55:10","08:55:30","8108","4","Alinga Street","0","0","1"
"482","08:57:02","08:57:22","8110","5","Alinga Street","0","0","1"
"482","09:01:04","09:01:24","8114","6","Alinga Street","0","0","1"
"482","09:03:20","09:03:40","8116","7","Alinga Street","0","0","1"
"482","09:05:29","09:05:49","8118","8","Alinga Street","0","0","1"
"482","09:07:19","09:07:39","8120","9","Alinga Street","0","0","1"
"482","09:09:19","09:09:39","8122","10","Alinga Street","0","0","1"
"482","09:10:49","09:11:09","8124","11","Alinga Street","0","0","1"
"482","09:12:38","09:12:58","8126","12","Alinga Street","0","0","1"
"482","09:14:35","09:14:35","8129","13","Alinga Street","1","0","1"
"348","09:20:00","09:20:00","8129","1","Gungahlin Place","0","1","1"
"348","09:21:54","09:22:14","8127","2","Gungahlin Place","0","0","1"
"348","09:23:19","09:23:39","8125","3","Gungahlin Place","0","0","1"
"348","09:24:35","09:24:55","8123","4","Gungahlin Place","0","0","1"
"348","09:26:29","09:26:49","8121","5","Gungahlin Place","0","0","1"
"348","09:28:26","09:28:46","8119","6","Gungahlin Place","0","0","1"
"348","09:30:30","09:30:50","8117","7","Gungahlin Place","0","0","1"
"348","09:32:45","09:33:05","8115","8","Gungahlin Place","0","0","1"
"348","09:36:53","09:37:13","8111","9","Gungahlin Place","0","0","1"
"348","09:39:02","09:39:22","8109","10","Gungahlin Place","0","0","1"
"348","09:40:38","09:40:58","8107","11","Gungahlin Place","0","0","1"
"348","09:42:37","09:42:57","8105","12","Gungahlin Place","0","0","1"
"348","09:44:35","09:44:35","8100","13","Gungahlin Place","1","0","1"
"492","09:50:00","09:50:00","8100","1","Alinga Street","0","1","1"
"492","09:51:44","09:52:04","8104","2","Alinga Street","0","0","1"
"492","09:53:34","09:53:54","8106","3","Alinga Street","0","0","1"
"492","09:55:10","09:55:30","8108","4","Alinga Street","0","0","1"
"492","09:57:02","09:57:22","8110","5","Alinga Street","0","0","1"
"492","10:01:04","10:01:24","8114","6","Alinga Street","0","0","1"
"492","10:03:20","10:03:40","8116","7","Alinga Street","0","0","1"
"492","10:05:29","10:05:49","8118","8","Alinga Street","0","0","1"
"492","10:07:19","10:07:39","8120","9","Alinga Street","0","0","1"
"492","10:09:19","10:09:39","8122","10","Alinga Street","0","0","1"
"492","10:10:49","10:11:09","8124","11","Alinga Street","0","0","1"
"492","10:12:38","10:12:58","8126","12","Alinga Street","0","0","1"
"492","10:14:35","10:14:35","8129","13","Alinga Street","1","0","1"
"362","10:20:00","10:20:00","8129","1","Gungahlin Place","0","1","1"
"362","10:21:54","10:22:14","8127","2","Gungahlin Place","0","0","1"
"362","10:23:19","10:23:39","8125","3","Gungahlin Place","0","0","1"
"362","10:24:35","10:24:55","8123","4","Gungahlin Place","0","0","1"
"362","10:26:29","10:26:49","8121","5","Gungahlin Place","0","0","1"
"362","10:28:26","10:28:46","8119","6","Gungahlin Place","0","0","1"
"362","10:30:30","10:30:50","8117","7","Gungahlin Place","0","0","1"
"362","10:32:45","10:33:05","8115","8","Gungahlin Place","0","0","1"
"362","10:36:53","10:37:13","8111","9","Gungahlin Place","0","0","1"
"362","10:39:02","10:39:22","8109","10","Gungahlin Place","0","0","1"
"362","10:40:38","10:40:58","8107","11","Gungahlin Place","0","0","1"
"362","10:42:37","10:42:57","8105","12","Gungahlin Place","0","0","1"
"362","10:44:35","10:44:35","8100","13","Gungahlin Place","1","0","1"
"498","10:50:00","10:50:00","8100","1","Alinga Street","0","1","1"
"498","10:51:44","10:52:04","8104","2","Alinga Street","0","0","1"
"498","10:53:34","10:53:54","8106","3","Alinga Street","0","0","1"
"498","10:55:10","10:55:30","8108","4","Alinga Street","0","0","1"
"498","10:57:02","10:57:22","8110","5","Alinga Street","0","0","1"
"498","11:01:04","11:01:24","8114","6","Alinga Street","0","0","1"
"498","11:03:20","11:03:40","8116","7","Alinga Street","0","0","1"
"498","11:05:29","11:05:49","8118","8","Alinga Street","0","0","1"
"498","11:07:19","11:07:39","8120","9","Alinga Street","0","0","1"
"498","11:09:19","11:09:39","8122","10","Alinga Street","0","0","1"
"498","11:10:49","11:11:09","8124","11","Alinga Street","0","0","1"
"498","11:12:38","11:12:58","8126","12","Alinga Street","0","0","1"
"498","11:14:35","11:14:35","8129","13","Alinga Street","1","0","1"
"368","11:20:00","11:20:00","8129","1","Gungahlin Place","0","1","1"
"368","11:21:54","11:22:14","8127","2","Gungahlin Place","0","0","1"
"368","11:23:19","11:23:39","8125","3","Gungahlin Place","0","0","1"
"368","11:24:35","11:24:55","8123","4","Gungahlin Place","0","0","1"
"368","11:26:29","11:26:49","8121","5","Gungahlin Place","0","0","1"
"368","11:28:26","11:28:46","8119","6","Gungahlin Place","0","0","1"
"368","11:30:30","11:30:50","8117","7","Gungahlin Place","0","0","1"
